"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
"de:15091:8011150","de:15091:8011150",2,300,,,,
"de:15082:8011296","de:15082:8011296",2,300,,,,
"de:15083:8073410","de:15083:8073410",2,300,,,,
"de:14627:4209","de:14627:4209",2,300,,,,
"000008012436","000008012436",2,300,,,,
"000008012421","000008012421",2,300,,,,
"de:13075:6275","de:13075:6275",2,300,,,,
"de:13075:6004","de:13075:6004",2,300,,,,
"de:13071:31","de:13071:31",2,300,,,,
"000008010348","000008010348",2,300,,,,
"000008010066","000008010066",2,300,,,,
"de:13075:6022","de:13075:6022",2,300,,,,
"de:13076:9062","de:13076:9062",2,300,,,,
"de:13071:5120","de:13071:5120",2,300,,,,
"de:13074:7474","de:13074:7474",2,300,,,,
"de:13071:3628","de:13071:3628",2,300,,,,
"de:13071:5041","de:13071:5041",2,300,,,,
"000008010199","000008010199",2,300,,,,
"de:13075:6254","de:13075:6254",2,300,,,,
"de:13071:10005","de:13071:10005",2,300,,,,
"de:13075:6011","de:13075:6011",2,300,,,,
"de:13075:6011","050034454701",2,180,,,,
"de:13075:6800","de:13075:6800",2,300,,,,
"de:14627:4120","de:14627:4120",2,300,,,,
"de:13073:79","de:13073:79",2,300,,,,
"000008011205","000008011205",2,300,,,,
"de:13071:5257","de:13071:5257",2,300,,,,
"de:13071:20","de:13071:20",2,300,,,,
"de:13071:3650","de:13071:3650",2,300,,,,
"de:13073:2299","de:13073:2299",2,300,,,,
"de:13073:2256","de:13073:2256",2,300,,,,
"de:13073:2182","de:13073:2182",2,300,,,,
"de:13071:32","de:13071:32",2,300,,,,
"de:13073:342","de:13073:342",2,300,,,,
"de:13071:3150","de:13071:3150",2,300,,,,
"de:13071:3673","de:13071:3673",2,300,,,,
"000005100035","000005100035",2,300,,,,
"de:13071:3406","de:13071:3406",2,300,,,,
"de:14612:450","de:14612:450",2,300,,,,
"de:14612:470","de:14612:470",2,300,,,,
"de:14612:192","de:14612:192",2,300,,,,
"de:14612:556","de:14612:556",2,300,,,,
"de:14612:550","de:14612:550",2,300,,,,
"de:14612:193","de:14612:193",2,300,,,,
"000005102801","000005102801",2,300,,,,
"000005100600","000005100600",2,300,,,,
"000005101171","000005101171",2,300,,,,
"000005102487","000005102487",2,300,,,,
"000005100649","000005100649",2,300,,,,
"000005103063","000005103063",2,300,,,,
"000005101436","000005101436",2,300,,,,
"000005100319","000005100319",2,300,,,,
"de:13075:4136","de:13075:4136",2,300,,,,
"de:13075:4001","de:13075:4001",2,300,,,,
"000008011109","000008011109",2,300,,,,
"de:13075:4188","de:13075:4188",2,300,,,,
"de:13075:92240","de:13075:92240",2,300,,,,
"de:13075:4233","de:13075:4233",2,300,,,,
"de:13075:4241","de:13075:4241",2,300,,,,
"000008010322","000008010322",2,300,,,,
"000005100068","000005100068",2,300,,,,
"000005100793","000005100793",2,300,,,,
"000005100079","000005100079",2,300,,,,
"de:13075:4235","de:13075:4235",2,300,,,,
"de:13075:4244","de:13075:4244",2,300,,,,
"de:13075:4133","de:13075:4133",2,300,,,,
"de:14730:8010076","de:14730:8010076",2,300,,,,
"de:13075:4035","de:13075:4035",2,300,,,,
"de:13075:4134","de:13075:4134",2,300,,,,
"de:15003:8010086","de:15003:8010086",2,300,,,,
"de:15082:8012629","de:15082:8012629",2,300,,,,
"de:13075:34","de:13075:34",2,300,,,,
"de:13075:35","de:13075:35",2,300,,,,
"de:13075:4242","de:13075:4242",2,300,,,,
"000008089123","000008089123",2,300,,,,
"000008089122","000008089122",2,300,,,,
"de:14627:4401","de:14627:4401",2,300,,,,
"000005193610","000005193610",2,300,,,,
"de:01003:58008","de:01003:58008",2,300,,,,
"de:13074:5267","de:13074:5267",2,300,,,,
"de:13074:3294","de:13074:3294",2,300,,,,
"de:13074:3373","de:13074:3373",2,300,,,,
"de:13074:5162","de:13074:5162",2,300,,,,
"de:15003:8012287","de:15003:8012287",2,300,,,,
"de:15003:8012291","de:15003:8012291",2,300,,,,
"de:13074:3138","de:13074:3138",2,300,,,,
"de:13074:3019","de:13074:3019",2,300,,,,
"de:15089:8012907","de:15089:8012907",2,300,,,,
"de:15003:8013456","de:15003:8013456",2,300,,,,
"de:15003:8013485","de:15003:8013485",2,300,,,,
"de:15003:8080660","de:15003:8080660",2,300,,,,
"de:15089:8081260","de:15089:8081260",2,300,,,,
"de:15089:8081270","de:15089:8081270",2,300,,,,
"de:15082:8013335","de:15082:8013335",2,300,,,,
"de:14713:8012478","de:14713:8012478",2,300,,,,
"de:14730:8012697","de:14730:8012697",2,300,,,,
"de:14730:8013428","de:14730:8013428",2,300,,,,
"de:15083:8011112","de:15083:8011112",2,300,,,,
"de:14713:8010206","de:14713:8010206",2,300,,,,
"de:14729:8010228","de:14729:8010228",2,300,,,,
"de:14729:8011598","de:14729:8011598",2,300,,,,
"de:15082:8011699","de:15082:8011699",2,300,,,,
"de:14713:8012194","de:14713:8012194",2,300,,,,
"de:15082:8012305","de:15082:8012305",2,300,,,,
"de:14729:8012308","de:14729:8012308",2,300,,,,
"de:14713:8012343","de:14713:8012343",2,300,,,,
"de:15082:8012707","de:15082:8012707",2,300,,,,
"000005101998","000005101998",2,300,,,,
"000005102184","000005102184",2,300,,,,
"000005102263","000005102263",2,300,,,,
"000005102311","000005102311",2,300,,,,
"000005103142","000005103142",2,300,,,,
"000005103949","000005103949",2,300,,,,
"de:15082:8011961","de:15082:8011961",2,300,,,,
"710009550013","710009550013",2,180,,,,
"710009550013","710008010131",2,180,,,,
"710009550015","710009550015",2,180,,,,
"710009550015","710008011799",2,180,,,,
"710009550022","710009550022",2,180,,,,
"710009550022","710008012870",2,180,,,,
"710009550130","710009550130",2,180,,,,
"710009550130","710008010393",2,180,,,,
"de:15001:8011361","de:15001:8011361",2,300,,,,
"710009990155","710009990155",2,180,,,,
"de:13075:286","de:13075:286",2,300,,,,
"de:13075:6476","de:13075:6476",2,300,,,,
"de:13075:2154","de:13075:2154",2,300,,,,
"de:13075:6228","de:13075:6228",2,300,,,,
"de:13075:6445","de:13075:6445",2,300,,,,
"de:13075:7479","de:13075:7479",2,300,,,,
"de:13075:22","de:13075:22",2,300,,,,
"de:13075:6471","de:13075:6471",2,300,,,,
"710000999030","710000999030",2,180,,,,
"de:13075:4128","de:13075:4128",2,300,,,,
"710008010173","710008010173",2,180,,,,
"710008012321","710008012321",2,180,,,,
"de:14713:8012184","de:14713:8012184",2,300,,,,
"de:14713:8012186","de:14713:8012186",2,300,,,,
"de:14713:8012187","de:14713:8012187",2,300,,,,
"de:14713:8012196","de:14713:8012196",2,300,,,,
"de:14713:8012202","de:14713:8012202",2,300,,,,
"de:14729:8012304","de:14729:8012304",2,300,,,,
"de:14713:8098205","de:14713:8010205",2,300,,,,
"de:14713:8098205","de:14713:8098205",2,300,,,,
"710008011326","710008011326",2,180,,,,
"710008011403","710008011403",2,180,,,,
"710008011592","710008011592",2,180,,,,
"710008011718","710008011718",2,180,,,,
"710008011908","710008011908",2,180,,,,
"710008012274","710008012274",2,180,,,,
"710008012643","710008012643",2,180,,,,
"710008012737","710008012737",2,180,,,,
"710008012824","710008012824",2,180,,,,
"710008012953","710008012953",2,180,,,,
"710008012960","710008012960",2,180,,,,
"710008012954","710008012954",2,180,,,,
"710008013354","710008013354",2,180,,,,
"710008013493","710008013493",2,180,,,,
"710008012628","710008012628",2,180,,,,
"000008010201","000008010201",2,300,,,,
"de:13071:5787","de:13071:5787",2,300,,,,
"800000010080","800000010080",2,180,,,,
"800000010297","800000010297",2,180,,,,
"800000010359","800000010359",2,180,,,,
"800000011033","800000011033",2,180,,,,
"800000011507","800000011507",2,180,,,,
"800000011712","800000011712",2,180,,,,
"800000011970","800000011970",2,180,,,,
"800000012232","800000012232",2,180,,,,
"800000012369","800000012369",2,180,,,,
"800000012528","800000012528",2,180,,,,
"800000012576","800000012576",2,180,,,,
"800000012593","800000012593",2,180,,,,
"800000012946","800000012946",2,180,,,,
"800000012975","800000012975",2,180,,,,
"800000013029","800000013029",2,180,,,,
"800000013033","800000013033",2,180,,,,
"800000013124","800000013124",2,180,,,,
"800000013348","800000013348",2,180,,,,
"800000013381","800000013381",2,180,,,,
"800000013424","800000013424",2,180,,,,
"800000101841","800000101841",2,180,,,,
"800000101841","800000101842",2,180,,,,
"800000101842","800000101841",2,180,,,,
"800000101842","800000101842",2,180,,,,
"200000003055","200000003055",1,,,,,
"de:13075:4239","de:13075:4239",2,300,,,,
"de:13075:4238","de:13075:4238",2,300,,,,
"de:13075:4240","de:13075:4240",2,300,,,,
"de:14625:6810:3:1","de:14625:6810",2,180,,,,
"de:14625:6810:3:1","de:14625:6810:3:2",2,180,,,,
"de:14625:6810:3:2","de:14625:6810",2,180,,,,
"de:14625:6810:3:2","de:14625:6810:3:1",2,180,,,,
"de:14625:6813:1:1","de:14625:6813:1:1",2,180,,,,
"de:14625:6813:1:1","de:14625:6813:2:1",2,180,,,,
"de:14625:6815:1:1","de:14625:6815:1:2",2,180,,,,
"de:14625:6815:1:2","de:14625:6815:1:1",2,180,,,,
"de:14625:6814:1:1","de:14625:6814:1:2",2,180,,,,
"de:14625:6814:1:2","de:14625:6814:1:1",2,180,,,,
"de:14625:8044:0:2","de:14625:8044:0:4",2,180,,,,
"de:14625:8044:0:4","de:14625:8044:0:2",2,180,,,,
"de:14625:8031:0:1","de:14625:8031:0:2",2,180,,,,
"de:14625:8031:0:2","de:14625:8031:0:1",2,180,,,,
"de:14625:8018:0:1","de:14625:8018:0:2",2,180,,,,
"de:14625:8018:0:2","de:14625:8018:0:1",2,180,,,,
"140094190221","140094190222",2,60,,,,
"140094190222","140094190221",2,60,,,,
"140095501191","de:14730:8010351",2,180,,,,
"140095501191","140095501191",2,60,,,,
"500000051301","500000051302",1,,,,,
"500000051302","500000051301",1,,,,,
"500000066901","500000066902",1,,,,,
"500000066902","500000066901",1,,,,,
"500000073901","500000073902",1,,,,,
"500000073902","500000073901",1,,,,,
"500000550901","500000550901",1,,,,,
"500000551001","500000551002",1,,,,,
"500000551002","500000551001",1,,,,,
"de:11000:900044206::1","de:11000:900044206::2",2,120,,,,
"de:11000:900044206::2","de:11000:900044206::1",2,120,,,,
"de:11000:900175550::1","de:11000:900175550::1",2,120,,,,
"de:11000:900175550::1","de:11000:900175550::2",2,120,,,,
"de:11000:900175550::2","de:11000:900175550::1",2,120,,,,
"de:11000:900175550::2","de:11000:900175550::2",2,120,,,,
"de:12063:900210773::1","de:12063:900210773::1",2,180,,,,
"de:12063:900210773::1","de:12063:900210773::2",2,180,,,,
"de:12063:900210773::2","de:12063:900210773::1",2,180,,,,
"de:12063:900210773::2","de:12063:900210773::2",2,180,,,,
"de:12063:900210784::1","de:12063:900210784::1",2,180,,,,
"de:12063:900210784::1","de:12063:900210784::2",2,180,,,,
"de:12063:900210784::2","de:12063:900210784::1",2,180,,,,
"de:12063:900210784::2","de:12063:900210784::2",2,180,,,,
"de:12063:900210785::1","de:12063:900210785::1",2,180,,,,
"de:12063:900210785::1","de:12063:900210785::2",2,180,,,,
"de:12063:900210785::2","de:12063:900210785::1",2,180,,,,
"de:12063:900210785::2","de:12063:900210785::2",2,180,,,,
"de:12063:900210810::1","de:12063:900210810::1",2,180,,,,
"de:12063:900210810::1","de:12063:900210810::2",2,180,,,,
"de:12063:900210810::2","de:12063:900210810::1",2,180,,,,
"de:12063:900210810::2","de:12063:900210810::2",2,180,,,,
"de:12063:900210812::1","de:12063:900210812::1",2,180,,,,
"de:12063:900210812::1","de:12063:900210812::2",2,180,,,,
"de:12063:900210812::2","de:12063:900210812::1",2,180,,,,
"de:12063:900210812::2","de:12063:900210812::2",2,180,,,,
"de:12063:900210814::1","de:12063:900210814::1",2,180,,,,
"de:12063:900210819::1","de:12063:900210819::1",2,180,,,,
"de:12063:900210820::1","de:12063:900210820::1",2,180,,,,
"de:12070:900215344::1","de:12070:900215344::1",2,300,,,,
"de:12070:900215344::1","de:12070:900215344::2",2,300,,,,
"de:12070:900215344::2","de:12070:900215344::1",2,300,,,,
"de:12070:900215344::2","de:12070:900215344::2",2,300,,,,
"de:12070:900215683::1","de:12070:900215683::1",2,300,,,,
"de:12070:900215683::1","de:12070:900215683::2",2,300,,,,
"de:12070:900215683::2","de:12070:900215683::1",2,300,,,,
"de:12070:900215683::2","de:12070:900215683::2",2,300,,,,
"de:12069:900220088::1","de:12069:900220088::2",2,120,,,,
"de:12069:900220088::2","de:12069:900220088::1",2,120,,,,
"de:12060:900350207::1","de:12060:900350207::2",2,180,,,,
"de:12060:900350207::2","de:12060:900350207::1",2,180,,,,
"de:12053:900360043::1","de:12053:900360043::1",2,180,,,,
"de:12053:900360043::1","de:12053:900360043::2",2,180,,,,
"de:12053:900360043::1","de:12053:900360108::1",2,240,,,,
"de:12053:900360043::1","de:12053:900360108::2",2,240,,,,
"de:12053:900360043::2","de:12053:900360043::1",2,180,,,,
"de:12053:900360043::2","de:12053:900360043::2",2,180,,,,
"de:12053:900360043::2","de:12053:900360108::1",2,240,,,,
"de:12053:900360043::2","de:12053:900360108::2",2,240,,,,
"de:12053:900360138::1","de:12053:900360138::2",2,180,,,,
"de:12062:900415016::1","de:12062:900415016::1",2,60,,,,
"de:12052:900470311::1","de:12052:900470311::2",2,180,,,,
"de:12052:900470311::2","de:12052:900470311::1",2,180,,,,
"de:11000:900087155::1","de:11000:900087155::1",2,120,,,,
"de:11000:900100539::1","de:11000:900100539::1",2,120,,,,
"de:12061:900260063::1","de:12061:900260063::1",2,60,,,,
"de:12061:900260063::1","de:12061:900260063::2",2,60,,,,
"de:12061:900260063::2","de:12061:900260063::1",2,60,,,,
"de:12061:900260799::1","de:12061:900260799::1",2,60,,,,
"de:12061:900260944::1","de:12061:900260944::1",2,60,,,,
"de:11000:900003201::7","de:11000:900003201::7",2,120,,,,
"de:11000:900003201::7","de:11000:900003201::9",2,120,,,,
"de:11000:900003201::7","de:11000:900003201::8",2,120,,,,
"de:11000:900003201::7","de:11000:900003201::4",2,120,,,,
"de:11000:900003201::7","de:11000:900003201::5",2,120,,,,
"de:11000:900003201::7","de:11000:900003201::6",2,120,,,,
"de:11000:900003201::7","de:11000:900003205::4",2,360,,,,
"de:11000:900003201::7","de:11000:900003205::3",2,360,,,,
"de:12069:900220072::1","de:12069:900220072::1",2,180,,,,
"de:12069:900220072::1","de:12069:900220072::2",2,180,,,,
"de:12069:900220072::2","de:12069:900220072::1",2,180,,,,
"de:12069:900220072::2","de:12069:900220072::2",2,180,,,,
"de:12069:900220116::1","de:12069:900220116::1",2,180,,,,
"de:12069:900220116::1","de:12069:900220116::1",1,,"18921_700","18910_700",,
"de:12069:900220116::1","de:12069:900220116::1",1,,"18921_700","18926_700",,
"de:12069:900220116::1","de:12069:900220116::1",1,,"18926_700","18921_700",,
"de:12069:900220116::1","de:12069:900220116::2",2,180,,,,
"de:12069:900220116::1","de:12069:900220116::2",1,,"18926_700","18921_700",,
"de:12069:900220116::2","de:12069:900220116::1",2,180,,,,
"de:12069:900220116::2","de:12069:900220116::1",1,,"18921_700","18926_700",,
"de:12072:900245134::1","de:12072:900245134::2",2,180,,,,
"de:12072:900245134::2","de:12072:900245134::1",2,180,,,,
"de:12067:900310915::1","de:12067:900310915::1",2,120,,,,
"de:12067:900310915::1","de:12067:900310915::2",2,120,,,,
"de:12067:900310915::2","de:12067:900310915::1",2,120,,,,
"de:12067:900310915::2","de:12067:900310915::2",2,120,,,,
"de:12073:900340532::1","de:12073:900340532::1",1,,,,,
"de:12073:900340544::1","de:12073:900340544::2",1,,,,,
"de:12073:900340544::2","de:12073:900340544::1",1,,,,,
"de:12073:900340544::2","de:12073:900340544::2",1,,,,,
"de:12073:900340555::1","de:12073:900340555::1",1,,,,,
"de:12073:900341113::1","de:12073:900341113::1",1,,,,,
"de:12073:900341113::1","de:12073:900341113::2",1,,,,,
"de:12073:900341113::2","de:12073:900341113::1",1,,,,,
"de:12073:900341113::2","de:12073:900341113::2",1,,,,,
"de:12073:900341121::1","de:12073:900341121::1",1,,,,,
"de:12073:900341121::1","de:12073:900341121::2",1,,,,,
"de:12073:900341121::2","de:12073:900341121::1",1,,,,,
"de:12073:900341121::2","de:12073:900341121::2",1,,,,,
"de:12073:900341124::1","de:12073:900341124::1",1,,,,,
"de:12073:900341129::1","de:12073:900341129::2",1,,,,,
"de:12073:900341129::2","de:12073:900341129::1",1,,,,,
"050034454701","de:13075:6011",2,180,,,,
"de:11000:900176702::4","de:11000:900176702::4",2,120,,,,
"de:11000:900176702::4","de:11000:900176001::2",2,300,,,,
"de:11000:900176702::4","de:11000:900176702::2",2,300,,,,
"de:11000:900176702::4","de:11000:900176702::1",2,300,,,,
"de:11000:900176702::4","de:11000:900176007::1",2,240,,,,
"de:11000:900176702::4","de:11000:900176001::6",2,300,,,,
"de:11000:900176702::4","de:11000:900176001::4",2,300,,,,
"de:11000:900176702::4","de:11000:900176001::1",2,300,,,,
"de:11000:900176702::4","de:11000:900176001::7",2,300,,,,
"de:11000:900176702::4","de:11000:900176001::3",2,300,,,,
"de:11000:900176702::4","de:11000:900176001::5",2,300,,,,
"de:11000:900176702::4","de:11000:900176702::3",2,300,,,,
"de:11000:900078171::4","de:11000:900078171::2",2,240,,,,
"de:11000:900078171::4","de:11000:900078171::1",2,240,,,,
"de:11000:900078171::4","de:11000:900078170::1",2,240,,,,
"de:11000:900078171::4","de:11000:900078170::2",2,240,,,,
"de:11000:900078171::4","de:11000:900078171::3",2,240,,,,
"de:11000:900078171::4","de:11000:900078106::2",2,180,,,,
"de:11000:900078171::4","de:11000:900078105::1",2,180,,,,
"de:11000:900078171::4","de:11000:900078105::2",2,180,,,,
"de:11000:900078171::4","de:11000:900078104::3",2,120,,,,
"de:11000:900078171::4","de:11000:900078104::1",2,120,,,,
"de:11000:900078171::4","de:11000:900078104::2",2,120,,,,
"de:11000:900078171::4","de:11000:900078101::6",2,240,,,,
"de:11000:900078171::4","de:11000:900078101::8",2,240,,,,
"de:11000:900078171::4","de:11000:900078106::3",2,180,,,,
"de:11000:900078171::4","de:11000:900078105::4",2,180,,,,
"710008010325","710008010325",2,180,,,,
"710008012047","710008012047",2,180,,,,
"710008012250","710008012250",2,180,,,,
"710008012391","710008012391",2,180,,,,
"710008013166","710008013166",2,180,,,,
"000008012200","000008012200",2,300,,,,
"de:11000:90092252::01","de:11000:90092252::02",2,180,,,,
"de:11000:90092252::02","de:11000:90092252::01",2,180,,,,
"140094190231","140094190231",2,60,,,,
"140095501371","140095501371",2,60,,,,
"140095501391","140095501392",2,60,,,,
"140095501392","140095501391",2,60,,,,
"de:11000:900120546::1","de:11000:900120546::2",2,120,,,,
"de:11000:900120546::2","de:11000:900120546::1",2,120,,,,
"de:11000:900008193::1","de:11000:900008193::1",2,120,,,,
"de:11000:900008193::1","de:11000:900008193::2",2,120,,,,
"de:11000:900008193::2","de:11000:900008193::1",2,120,,,,
"de:11000:900008193::2","de:11000:900008193::2",2,120,,,,
"000008012273","000008012273",2,300,,,,
"140095503001","140095503002",2,60,,,,
"140095503002","140095503001",2,60,,,,
"710008012644","710008012644",2,180,,,,
"770000105377","770000205377",2,60,,,,
"770000105693","770000105693",2,60,,,,
"770000105741","770000105741",2,60,,,,
"770000105742","770000105742",2,60,,,,
"770000205377","770000105377",2,60,,,,
"770000105031","770000105031",2,60,,,,
"770000105031","770000205031",2,60,,,,
"770000205031","770000105031",2,60,,,,
"770000205031","770000205031",2,60,,,,
"070101099915","070101099915",2,120,,,,
"070101099915","070101099916",2,120,,,,
"070101099916","070101099915",2,120,,,,
"070101099916","070101099916",2,120,,,,
"de:15091:9372::2","de:15091:9372::2",2,180,,,,
"de:15091:9479::1","de:15091:9479::2",2,180,,,,
"de:15091:9479::2","de:15091:9479::1",2,180,,,,
"de:15091:10630::1","de:15091:10630::2",2,180,,,,
"de:15091:10630::2","de:15091:10630::1",2,180,,,,
"de:15091:9472::1","de:15091:9472::2",2,180,,,,
"de:15091:9472::2","de:15091:9472::1",2,180,,,,
"de:15091:9447::1","de:15091:9447::2",2,180,,,,
"de:15091:9447::2","de:15091:9447::1",2,180,,,,
"de:15091:9446::1","de:15091:9446::2",2,180,,,,
"de:15091:9446::2","de:15091:9446::1",2,180,,,,
"de:15091:9445::1","de:15091:9445::2",2,180,,,,
"de:15091:9445::2","de:15091:9445::1",2,180,,,,
"de:15091:9363::1","de:15091:9363::2",2,180,,,,
"de:15091:9363::2","de:15091:9363::1",2,180,,,,
"de:15091:10623::1","de:15091:10623::2",2,180,,,,
"de:15091:10623::2","de:15091:10623::1",2,180,,,,
"de:15091:9431::1","de:15091:9431::2",2,180,,,,
"de:15091:9431::2","de:15091:9431::1",2,180,,,,
"de:15091:9358::1","de:15091:9358::2",2,180,,,,
"de:15091:9358::2","de:15091:9358::1",2,180,,,,
"de:15091:9359::1","de:15091:9359::2",2,180,,,,
"de:15091:9359::2","de:15091:9359::1",2,180,,,,
"de:15091:9360::1","de:15091:9360::2",2,180,,,,
"de:15091:9360::2","de:15091:9360::1",2,180,,,,
"140094190401","140094190402",2,60,,,,
"140094190402","140094190401",2,60,,,,
"de:15091:9362::1","de:15091:9362::2",2,180,,,,
"de:15091:9362::2","de:15091:9362::1",2,180,,,,
"710000955045","710000955045",2,180,,,,
"000008013045","000008013045",2,300,,,,
"070101051445","070101051445",2,120,,,,
"070101051445","de:11000:900009102::8",2,120,,,,
"070101051445","de:11000:900009102::7",2,120,,,,
"070101051445","de:11000:900009102::9",2,120,,,,
"070101051445","de:11000:900009102::10",2,120,,,,
"070101051445","de:11000:900009102::6",2,120,,,,
